ds,y,SMA,RSI,MACD,MOM,,Not Adjusted
5/20/02,1.178336,24.314,51.8235,-0.0037,1.22,,
5/17/02,1.191196,24.192,61.7378,-0.0423,1.92,,
5/16/02,1.200722,24,58.3892,-0.0915,1.25,,
5/15/02,1.204056,23.875,61.9044,-0.1302,1.08,,
5/14/02,1.219773,23.767,54.6048,-0.1602,0.56,,
5/13/02,1.140233,23.711,45.0205,-0.1665,0.36,,
5/10/02,1.110703,23.675,53.4258,-0.1583,0.01,,
5/9/02,1.15214,23.674,53.0157,-0.1521,0.69,,
5/8/02,1.160713,23.605,40.6739,-0.1304,-1.1,,
5/7/02,1.070219,23.715,36.985,-0.0874,-1.6,,
5/6/02,1.078792,23.875,40.5648,-0.0414,-1.49,,
5/3/02,1.119753,24.024,42.5538,-0.0011,-1.92,,
5/2/02,1.128326,24.216,44.7061,0.0367,-1.69,,
5/1/02,1.142138,24.385,49.1837,0.0731,-1.64,,
4/30/02,1.155951,24.549,45.0564,0.1106,-1.26,,
4/29/02,1.141186,24.675,36.5986,0.1589,-1.9,,
4/26/02,1.095938,24.865,46.4779,0.211,-0.73,,
4/25/02,1.148806,24.938,36.5718,0.2464,-1.47,,
4/24/02,1.132136,25.085,44.1264,0.2817,0.09,,
4/23/02,1.154998,25.076,46.9577,0.2965,-0.05,,
4/22/02,1.168334,25.081,50.6111,0.2971,0.68,,
4/19/02,1.189767,25.013,59.6626,0.2821,0.54,,
4/18/02,1.210248,24.959,59.8107,0.2524,1.83,,
4/17/02,1.243588,24.776,66.1675,0.2192,1.88,,
4/16/02,1.225965,24.588,59.0648,0.1843,1.15,,
4/15/02,1.19072,24.473,58.1525,0.1615,0.36,,
4/12/02,1.193578,24.437,57.6809,0.1405,1.31,,
4/11/02,1.184052,24.306,57.9158,0.1227,1.68,,
4/10/02,1.174526,24.138,50.4712,0.1105,1.01,,
4/9/02,1.147853,24.037,54.4916,0.1094,0.52,,
4/8/02,1.169763,23.985,50.4738,0.1054,-0.06,,
4/5/02,1.178336,23.991,59.1014,0.1074,0.65,,
4/4/02,1.185957,23.926,45.5225,0.1082,-0.99,,
4/3/02,1.131184,24.025,49.9539,0.1274,-0.64,,
4/2/02,1.146425,24.089,49.3703,0.1423,-0.95,,
4/1/02,1.165,24.184,57.8746,0.1592,0.24,,
3/28/02,1.127373,24.16,45.8909,0.1769,-0.9,,
3/27/02,1.117848,24.25,40.565,0.2131,-1.02,,
3/26/02,1.117371,24.352,38.2194,0.2509,-1.54,,
3/25/02,1.112132,24.506,48.1355,0.2799,-0.53,,
3/22/02,1.147378,24.559,50.1547,0.2895,-0.52,,
3/21/02,1.155951,24.611,51.1853,0.2905,0.24,,
3/20/02,1.186909,24.587,55.8319,0.2827,1.18,,
3/19/02,1.183576,24.469,56.2146,0.2646,0.54,,
3/18/02,1.178336,24.415,59.3901,0.2415,1.69,,
3/15/02,1.188338,24.246,55.0868,0.2144,2.53,,
3/14/02,1.163571,23.993,56.6299,0.1906,2.45,,
3/13/02,1.166429,23.748,54.7559,0.1622,0.43,,
3/12/02,1.177384,23.705,58.4099,0.1333,0.83,,
3/11/02,1.193578,23.622,57.4428,0.1006,1.75,,
3/8/02,1.174526,23.447,58.6707,0.0746,3.08,,
3/7/02,1.16119,23.139,54.4107,0.0581,1.14,,
3/6/02,1.146425,23.025,50.4936,0.0623,0.28,,
3/5/02,1.120705,22.997,55.4466,0.0817,0.39,,
3/4/02,1.156903,22.958,49.5277,0.1093,-1.72,,
3/1/02,1.116895,23.13,38.5475,0.1652,-3.12,,
2/28/02,1.033545,23.442,39.8377,0.2392,-2.58,,
2/27/02,1.045928,23.7,52.7721,0.3025,-0.72,,
2/26/02,1.127373,23.772,52.5396,0.3502,-0.02,,
2/25/02,1.134041,23.774,43.7339,0.4154,-1.56,,
2/22/02,1.083079,23.93,30.7525,0.5038,-2.99,,
2/21/02,1.024019,24.229,39.4191,0.5961,-2.69,,
2/20/02,1.101654,24.498,41.7736,0.6587,-1.89,,
2/19/02,1.077363,24.687,46.8059,0.7028,-0.56,,
2/15/02,1.138328,24.743,61.2802,0.7233,0.02,,
2/14/02,1.171668,24.741,62.2747,0.721,0.89,,
2/13/02,1.191196,24.652,59.5757,0.7165,1.66,,
2/12/02,1.176908,24.486,58.9981,0.713,1.44,,
2/11/02,1.189767,24.342,52.6488,0.7061,0.53,,
2/8/02,1.14452,24.289,57.9603,0.6951,1.52,,
2/7/02,1.157379,24.137,60.7167,0.6623,1.74,,
2/6/02,1.175002,23.963,73.259,0.6124,2.57,,
2/5/02,1.212153,23.706,70.2645,0.5478,2.82,,
2/4/02,1.20739,23.424,65.0486,0.4918,2.32,,
2/1/02,1.162619,23.192,74.8733,0.4431,2.99,,
1/31/02,1.177384,22.893,69.7299,0.3921,2.75,,
1/30/02,1.147378,22.618,59.5854,0.3599,1.75,,
1/29/02,1.098796,22.443,62.1657,0.3411,2.21,,
1/28/02,1.108322,22.222,65.2158,0.319,2.01,,
1/25/02,1.107369,22.021,60.2416,0.2986,1.67,,
1/24/02,1.105464,21.854,60.5471,0.2883,0.11,,
1/23/02,1.096415,21.843,62.3989,0.283,0.29,,
1/22/02,1.03926,21.814,55.0745,0.2877,-1.45,,
1/18/02,1.05593,21.959,52.132,0.3123,-1.34,,
1/17/02,1.070695,22.093,51.8164,0.3482,-1.78,,
1/16/02,0.989726,22.271,45.8146,0.3933,-0.64,,
1/15/02,1.033545,22.335,44.8204,0.4496,-1.19,,
1/14/02,1.007349,22.454,41.4927,0.5066,-0.96,,
1/11/02,1.002586,22.55,44.45,0.559,-0.19,,
1/10/02,1.011159,22.569,42.8088,0.5937,-0.13,,
1/9/02,1.031163,22.582,56.8614,0.609,1.9,,
1/8/02,1.076887,22.392,56.4542,0.59,1.74,,
1/7/02,1.090699,22.218,67.592,0.5601,2.32,,
1/4/02,1.128326,21.986,65.1692,0.5163,2.76,,
1/3/02,1.123087,21.71,70.2705,0.4807,2.86,,
1/2/02,1.10975,21.424,58.0026,0.4534,1.65,,
12/31/01,1.04307,21.259,64.4826,0.4537,1.78,,
12/28/01,1.068313,21.081,59.7293,0.4565,0.48,,
12/27/01,1.051167,21.033,55.8924,0.4763,-0.29,,
12/26/01,1.023542,21.062,53.543,0.5096,-1.32,,
12/24/01,1.017351,21.194,48.7348,0.5534,-1.39,,
12/21/01,1.000205,21.333,49.8703,0.6064,-1.45,,
12/20/01,0.984487,21.478,53.8759,0.66,-2.08,,
12/19/01,1.029734,21.686,45.609,0.7151,-1.78,,
12/18/01,1.000681,21.864,48.571,0.7804,-0.16,,
12/17/01,0.982105,21.88,43.3359,0.8384,-0.66,,
12/14/01,0.971151,21.946,46.1855,0.8903,0.26,,
12/13/01,1.000205,21.92,53.4735,0.9189,0.89,,
12/12/01,1.023542,21.831,57.5609,0.9195,1.02,,
12/11/01,1.037355,21.729,67.3093,0.8981,1.47,,
12/10/01,1.073553,21.582,64.7577,0.8564,2.35,,
12/7/01,1.073553,21.347,66.8588,0.8095,2.75,,
12/6/01,1.084984,21.072,81.0611,0.7516,3.87,,
12/5/01,1.13166,20.685,76.0291,0.6882,2.54,,
12/4/01,1.066885,20.431,66.721,0.6501,2.05,,
12/3/01,1.002586,20.226,66.8995,0.6295,1.79,,
11/30/01,1.014493,20.047,61.4197,0.6077,1.02,,
11/29/01,0.97258,19.945,63.5046,0.5882,1.01,,
11/28/01,0.977819,19.844,67.4682,0.5612,1.77,,
11/27/01,1.000205,19.667,73.2271,0.53,2.54,,
11/26/01,1.017827,19.413,62.9925,0.5031,1.34,,
11/23/01,0.944955,19.279,60.5126,0.4961,0.08,,
11/21/01,0.937334,19.271,59.4493,0.4913,0.15,,
11/20/01,0.93019,19.256,62.6371,0.4862,0.86,,
11/19/01,0.952576,19.17,53.9614,0.4805,0.16,,
11/16/01,0.903518,19.154,57.9489,0.4812,0.75,,
11/15/01,0.92638,19.079,60.6374,0.4731,1.8,,
11/14/01,0.934001,18.899,62.6727,0.4602,1.86,,
11/13/01,0.92257,18.713,58.0569,0.447,1.7,,
11/12/01,0.89304,18.543,53.8249,0.4396,0.09,,
11/9/01,0.891135,18.534,53.218,0.4309,-0.26,,
11/8/01,0.891135,18.56,66.7783,0.4117,1.19,,
11/7/01,0.933048,18.441,65.4714,0.3773,1.4,,
11/6/01,0.932095,18.301,61.4579,0.3493,-0.16,,
11/5/01,0.908281,18.317,60.4653,0.3308,0.63,,
11/2/01,0.884467,18.254,57.8607,0.3178,0.58,,
11/1/01,0.885419,18.196,49.7624,0.3126,0.36,,
10/31/01,0.836361,18.16,50.5666,0.3133,-0.61,,
10/30/01,0.838266,18.221,47.207,0.3024,-0.71,,
10/29/01,0.839696,18.292,59.602,0.277,0.62,,
10/26/01,0.889229,18.23,63.2441,0.223,1.55,,
10/25/01,0.913996,18.075,60.0631,0.1589,1.52,,
10/24/01,0.902566,17.923,57.0354,0.0925,1.96,,
10/23/01,0.863986,17.727,70.4429,0.0177,3.07,,
10/22/01,0.905899,17.42,63.883,-0.0736,2.64,,
10/19/01,0.871607,17.156,61.6077,-0.1565,2.54,,
10/18/01,0.857318,16.902,55.539,-0.2424,1.94,,
10/17/01,0.809213,16.708,72.111,-0.3334,3.39,,
10/16/01,0.857794,16.369,70.206,-0.4425,2.66,,
10/15/01,0.856842,16.103,69.1437,-0.5456,2.46,,
10/12/01,0.857794,15.857,63.8392,-0.6386,1.6,,
10/11/01,0.844935,15.697,60.075,-0.7133,1.67,,
10/10/01,0.801116,15.53,50.2814,-0.7711,0.29,,
10/9/01,0.762061,15.501,49.603,-0.8097,-0.09,,
10/8/01,0.771587,15.51,42.8673,-0.8379,-0.54,,
10/5/01,0.768729,15.564,40.3251,-0.8516,0.6,,
10/4/01,0.756345,15.504,39.6138,-0.8562,-0.94,,
10/3/01,0.713479,15.598,33.9451,-0.8534,-1.55,,
10/2/01,0.716813,15.753,37.7749,-0.8432,-1.47,,
10/1/01,0.740151,15.9,38.2605,-0.8356,-0.51,,
9/28/01,0.738722,15.951,39.9555,-0.8234,-1.29,,
9/27/01,0.738722,16.08,34.4943,-0.8065,-2.25,,
9/26/01,0.721576,16.305,38.3122,-0.781,-2.59,,
9/25/01,0.740151,16.564,40.7015,-0.7583,-2.1,,
9/24/01,0.783494,16.774,40.3974,-0.7309,-2.39,,
9/21/01,0.749201,17.013,25.352,-0.6923,-2.93,,
9/20/01,0.746819,17.306,34.1856,-0.6427,-1.45,,
9/19/01,0.810642,17.451,35.7664,-0.6156,-1.94,,
9/18/01,0.775397,17.645,38.8458,-0.5908,-2,,
9/17/01,0.809213,17.845,25.9325,-0.569,-2.6,,
9/10/01,0.827312,18.105,32.8742,-0.5455,-1,,
9/7/01,0.823026,18.205,37.3764,-0.5463,-0.7,,
9/6/01,0.843982,18.275,48.0334,-0.5623,0.46,,
9/5/01,0.883514,18.229,45.5493,-0.5906,0.1,,
9/4/01,0.869225,18.219,48.973,-0.6153,0.36,,
8/31/01,0.883514,18.183,36.1892,-0.6382,-0.27,,
8/30/01,0.849221,18.21,36.2955,-0.6521,-0.53,,
8/29/01,0.849221,18.263,44.5356,-0.6724,-0.32,,
8/28/01,0.87637,18.295,51.4428,-0.7033,-0.3,,
8/27/01,0.901137,18.325,46.5798,-0.7331,-0.5,,
8/24/01,0.884467,18.375,34.8317,-0.7496,-1.04,,
8/23/01,0.848269,18.479,37.292,-0.7537,-0.76,,
8/22/01,0.86732,18.555,31.6427,-0.7557,-1.32,,
8/21/01,0.853508,18.687,33.7476,-0.7518,-1.19,,
8/20/01,0.863034,18.806,33.7476,-0.7483,-0.9,,
8/17/01,0.860652,18.896,31.1509,-0.7433,-1.89,,
8/16/01,0.888277,19.085,33.4247,-0.7391,-1.38,,
8/15/01,0.878275,19.223,37.9492,-0.7426,-0.25,,
8/14/01,0.892087,19.248,42.6107,-0.7542,-0.07,,
8/13/01,0.909234,19.255,41.1316,-0.7678,-0.02,,
8/10/01,0.905899,19.257,40.3008,-0.7751,0.29,,
8/9/01,0.907328,19.228,39.2723,-0.7769,0.48,,
8/8/01,0.900184,19.18,41.6967,-0.7742,0.14,,
8/7/01,0.916854,19.166,42.2444,-0.7695,-0.06,,
8/6/01,0.911139,19.172,39.2703,-0.7571,-1.05,,
8/3/01,0.928761,19.277,45.4433,-0.7344,0.19,,
8/2/01,0.944002,19.258,43.1733,-0.7075,-1.58,,
8/1/01,0.907805,19.416,36.8692,-0.657,-2.77,,
7/31/01,0.894945,19.693,38.4279,-0.5819,-4.71,,
7/30/01,0.901613,20.164,37.0459,-0.4924,-5.76,,
7/27/01,0.903042,20.74,33.7448,-0.3829,-5.38,,
7/26/01,0.885419,21.278,31.3816,-0.2563,-4.82,,
7/25/01,0.879704,21.76,33.9661,-0.1238,-1.91,,
7/24/01,0.909234,21.951,35.0625,-0.0008,-3.56,,
7/23/01,0.930666,22.307,37.9185,0.1126,-2,,
7/20/01,0.951623,22.507,35.2749,0.2081,-3.06,,
7/19/01,0.950671,22.813,41.5168,0.2852,-2.37,,
7/18/01,0.990202,23.05,44.0379,0.3175,-1.73,,
7/17/01,1.195483,23.223,56.3585,0.3153,0.34,,
7/16/01,1.141186,23.189,62.8305,0.2737,1.22,,
7/13/01,1.183576,23.067,59.3275,0.2298,1.08,,
7/12/01,1.160237,22.959,55.1142,0.2097,-0.53,,
7/11/01,1.073553,23.012,39.7521,0.211,-2.31,,
7/10/01,1.006873,23.243,53.7577,0.2261,0.45,,
7/9/01,1.081174,23.198,46.1026,0.2048,-0.39,,
7/6/01,1.049262,23.237,52.1565,0.177,1.21,,
7/5/01,1.104511,23.116,61.2287,0.12,3.6,,
7/3/01,1.13547,22.756,60.5673,0.0388,2.66,,
7/2/01,1.138328,22.49,61.941,-0.0524,3.23,,
6/29/01,1.107369,22.167,62.1361,-0.1539,3.56,,
6/28/01,1.121181,21.811,58.552,-0.2604,3.01,,
6/27/01,1.111656,21.51,65.7101,-0.366,2.41,,
6/26/01,1.131184,21.269,63.164,-0.4777,3.57,,
6/25/01,1.142615,20.912,58.3981,-0.5714,1.45,,
6/22/01,1.060217,20.767,58.2825,-0.6427,0.83,,
6/21/01,1.071171,20.684,52.7896,-0.6957,0.84,,
6/20/01,1.032116,20.6,41.1705,-0.718,-0.93,,
6/19/01,0.961625,20.693,46.8629,-0.7157,0.05,,
6/18/01,0.968293,20.688,43.2044,-0.7164,-0.67,,
6/15/01,0.973532,20.755,40.6117,-0.7026,-0.03,,
6/14/01,0.94686,20.758,40.1357,-0.6807,0.24,,
6/13/01,0.974961,20.734,48.1199,-0.6584,0.66,,
6/12/01,0.96734,20.668,33.9893,-0.641,-2.55,,
6/11/01,0.954481,20.923,41.9706,-0.6004,-2.15,,
6/8/01,1.015446,21.138,46.5855,-0.5703,-1.64,,
6/7/01,1.03164,21.302,36.7847,-0.5292,-3.04,,
6/6/01,0.987345,21.606,38.2636,-0.4608,-3.07,,
6/5/01,0.997347,21.913,36.9148,-0.3803,-2.83,,
6/4/01,0.984011,22.196,38.5473,-0.2834,-2.28,,
6/1/01,0.994965,22.424,28.9531,-0.1732,-4.1,,
5/31/01,0.950194,22.834,25.3074,-0.0446,-3.46,,
5/30/01,0.942097,23.18,29.2351,0.0774,-2.61,,
5/29/01,1.02259,23.441,37.8193,0.1704,-0.57,,
5/25/01,1.084031,23.498,44.4447,0.2339,0.19,,
5/24/01,1.104988,23.479,45.1731,0.2855,-0.92,,
5/23/01,1.106417,23.571,48.8565,0.3368,-0.39,,
5/22/01,1.119276,23.61,50.886,0.387,-1.35,,
5/21/01,1.122134,23.745,48.0093,0.4438,-1.99,,
5/18/01,1.120705,23.944,45.9293,0.5145,-0.88,,
5/17/01,1.121658,24.032,51.9574,0.5935,-1.74,,
5/16/01,1.147853,24.206,44.6706,0.6741,-3.08,,
5/15/01,1.104035,24.514,45.3729,0.7748,-2.04,,
5/14/01,1.109274,24.718,41.7777,0.8771,-3.81,,
5/11/01,1.088318,25.099,42.4056,0.9787,-2.19,,
5/10/01,1.095462,25.318,49.0396,1.062,-0.96,,
5/9/01,1.142138,25.414,48.6176,1.1155,-0.07,,
5/8/01,1.170239,25.421,55.8073,1.1515,1.02,,
5/7/01,1.188815,25.319,57.5155,1.1589,1.28,,
5/4/01,1.226442,25.191,50.5536,1.1548,-0.69,,
5/3/01,1.188815,25.26,62.0203,1.144,0.42,,
5/2/01,1.26645,25.218,64.8518,1.0925,4.77,,
5/1/01,1.235014,24.741,60.8038,1.0284,4.21,,
4/30/01,1.214058,24.32,71.0139,0.963,4.61,,
4/27/01,1.247874,23.859,64.8342,0.8812,3.78,,
4/26/01,1.175955,23.481,64.6988,0.8162,2.19,,
4/25/01,1.177384,23.262,60.2935,0.7487,3.31,,
4/24/01,1.14452,22.931,61.152,0.6849,3.64,,
4/23/01,1.154998,22.567,61.2174,0.6107,3.54,,
4/20/01,1.192625,22.213,64.9016,0.5316,4.33,,
4/19/01,1.225012,21.78,68.8187,0.4538,5.79,,
4/18/01,1.08546,21.201,52.1253,0.4016,0.21,,
4/17/01,0.971627,21.18,49.8802,0.4118,-0.89,,
4/16/01,1.021161,21.269,55.5162,0.4211,-0.46,,
4/12/01,1.067837,21.315,51.8285,0.4203,-0.35,,
4/11/01,1.038308,21.35,62.7249,0.4274,0.9,,
4/10/01,1.049739,21.26,50.1478,0.4311,-1.04,,
4/9/01,0.978295,21.364,48.571,0.4704,-2.44,,
4/6/01,0.980677,21.608,49.3062,0.5117,-1.26,,
4/5/01,0.994013,21.734,48.0187,0.5493,0.23,,
4/4/01,0.928761,21.711,42.4982,0.5824,-0.02,,
4/3/01,0.964007,21.713,51.9575,0.6023,0.64,,
4/2/01,1.028306,21.649,57.1839,0.5805,2.34,,
3/30/01,1.051167,21.415,60.6434,0.5367,3.55,,
3/29/01,1.073076,21.06,56.6402,0.4823,0.9,,
3/28/01,1.05593,20.97,58.7787,0.4291,3.58,,
3/27/01,1.08927,20.612,58.1363,0.3642,3.07,,
3/26/01,1.037355,20.305,66.0061,0.2954,3.44,,
3/23/01,1.095462,19.961,61.8241,0.2241,1.44,,
3/22/01,1.029973,19.817,53.733,0.186,-0.32,,
3/21/01,0.958529,19.849,50.4322,0.1776,-1.53,,
3/20/01,0.937692,20.002,56.1793,0.1751,0,,
3/19/01,0.979367,20.002,50.9926,0.1678,0.38,,
3/16/01,0.934715,19.964,46.5938,0.1779,0.69,,
3/15/01,0.937692,19.895,58.3455,0.191,3.06,,
3/14/01,0.973413,19.589,41.5222,0.1892,-0.87,,
3/13/01,0.931738,19.676,44.0202,0.2121,-0.41,,
3/12/01,0.887086,19.717,50.0229,0.213,0.63,,
3/9/01,0.964483,19.654,58.1112,0.1887,2,,
3/8/01,0.991274,19.454,58.7548,0.1481,1.63,,
3/7/01,1.012112,19.291,64.444,0.109,3.06,,
3/6/01,1.024019,18.985,61.2287,0.0781,1.53,,
3/5/01,0.970436,18.832,52.3564,0.0789,0.37,,
3/2/01,0.916854,18.795,43.1656,0.1155,-1.38,,
3/1/01,0.89304,18.933,38.096,0.1722,-1.38,,
2/28/01,0.869225,19.071,50.8266,0.2295,-0.57,,
2/27/01,0.922808,19.128,49.9584,0.2709,0.22,,
2/26/01,0.928761,19.106,47.9358,0.3242,-1.44,,
2/23/01,0.896016,19.25,43.851,0.3905,-1.94,,
2/22/01,0.896016,19.444,47.1826,0.4676,-1.6,,
2/21/01,0.898993,19.604,39.5765,0.5458,-1.91,,
2/20/01,0.872202,19.795,46.583,0.6321,-1.31,,
2/16/01,0.904947,19.926,44.8054,0.7053,-2.12,,
2/15/01,0.955553,20.138,50.2734,0.778,-1,,
2/14/01,0.928761,20.238,45.9734,0.8413,-2.31,,
2/13/01,0.9109,20.469,52.0496,0.9049,-1.62,,
2/12/01,0.937692,20.631,44.2717,0.9538,-0.5,,
2/9/01,0.9109,20.681,58.167,0.9976,1,,
2/8/01,0.988297,20.581,58.8598,1.0107,0,,
2/7/01,0.988297,20.581,59.9304,1.014,0.04,,
2/6/01,1.006158,20.577,56.3581,1.0066,0.85,,
2/5/01,0.961506,20.492,59.6105,0.9889,1.44,,
2/2/01,0.982344,20.348,65.8472,0.9474,1.68,,
2/1/01,1.006158,20.18,63.461,0.8834,2.88,,
1/31/01,1.029973,19.892,71.9879,0.8082,3.94,,
1/30/01,1.035926,19.498,72.6386,0.7137,4.12,,
1/29/01,1.03295,19.086,62.459,0.6198,1.69,,
1/26/01,0.931738,18.917,62.0781,0.5388,3.25,,
1/25/01,0.949599,18.592,74.0204,0.4366,3.87,,
1/24/01,0.97639,18.205,74.753,0.3096,3.81,,
1/23/01,0.97639,17.824,68.6575,0.1822,2.37,,
1/22/01,0.916854,17.587,67.3015,0.0673,2.12,,
1/19/01,0.928761,17.375,71.5351,-0.0506,1.3,,
1/18/01,0.890063,17.245,62.4054,-0.1696,3.31,,
1/17/01,0.800759,16.914,60.6638,-0.2708,2.68,,
1/16/01,0.815643,16.646,59.8605,-0.3773,2.75,,
1/12/01,0.81862,16.371,64.0807,-0.4907,3.49,,
1/11/01,0.857318,16.022,52.7971,-0.6101,1.91,,
1/10/01,0.788852,15.831,57.1886,-0.7199,1.81,,
1/9/01,0.81862,15.65,58.3805,-0.8486,2.68,,
1/8/01,0.788852,15.382,59.5914,-0.9882,2.69,,
1/5/01,0.779921,15.113,59.5914,-1.1334,3.16,,
1/4/01,0.812666,14.797,70.5296,-1.2758,3.76,,
1/3/01,0.779921,14.421,40.9292,-1.406,-0.06,,
1/2/01,0.708478,14.427,45.1942,-1.4798,0.32,,
12/29/00,0.708478,14.395,42.4978,-1.5553,-0.34,,
12/28/00,0.705501,14.429,38.0201,-1.6228,-1.18,,
12/27/00,0.705501,14.547,37.4545,-1.6824,-0.91,,
12/26/00,0.699548,14.638,42.1251,-1.7384,-0.31,,
12/22/00,0.714432,14.669,31.4379,-1.7909,-0.68,,
12/21/00,0.66978,14.737,32.2967,-1.8262,-0.19,,
12/20/00,0.684664,14.756,25.0825,-1.8564,-0.85,,
12/19/00,0.666803,14.841,28.5816,-1.8797,-2.56,,
12/18/00,0.67871,15.097,29.7003,-1.9089,-2.63,,
12/15/00,0.66978,15.36,29.7003,-1.9364,-2.44,,
12/14/00,0.687641,15.604,32.3809,-1.9613,-1.66,,
12/13/00,0.714432,15.77,35.646,-1.9871,-2.53,,
12/12/00,0.732292,16.023,32.0386,-2.0074,-3.44,,
12/11/00,0.723362,16.367,31.3684,-2.0107,-4.68,,
12/8/00,0.717408,16.835,27.2811,-2.002,-4.05,,
12/7/00,0.681687,17.24,23.2771,-1.9837,-4.37,,
12/6/00,0.681687,17.677,23.8849,-1.9685,-4.56,,
12/5/00,0.809689,18.133,33.4391,-1.9762,-1.65,,
12/4/00,0.794805,18.298,34.7948,-2.0222,-2,,
12/1/00,0.812666,18.498,32.9351,-2.0736,-2.5,,
11/30/00,0.785875,18.748,30.0035,-2.1305,-3.34,,
11/29/00,0.836481,19.082,36.4859,-2.2037,-1.85,,
11/28/00,0.858804,19.267,39.8029,-2.3126,-0.06,,
11/27/00,0.890063,19.273,47.4361,-2.4415,0.51,,
11/24/00,0.919831,19.222,38.3248,-2.5847,-1.01,,
11/22/00,0.881132,19.323,37.8448,-2.7177,-2.56,,
11/21/00,0.896016,19.579,39.9728,-2.8584,-2.31,,
11/20/00,0.90197,19.81,34.7597,-3.0106,-3.85,,
11/17/00,0.881132,20.195,37.7069,-3.1694,-3.81,,
11/16/00,0.904947,20.576,39.2545,-3.3514,-1.62,,
11/15/00,0.946622,20.738,41.9008,-3.5517,0.59,,
11/14/00,0.964483,20.679,41.296,-3.7686,0.19,,
11/13/00,0.922808,20.66,32.9955,-3.9932,-0.37,,
11/10/00,0.907924,20.697,35.2981,-4.2274,0.49,,
11/9/00,0.961506,20.648,37.2543,-4.5022,1.06,,
11/8/00,0.955553,20.542,43.659,-4.8185,2.31,,
11/7/00,1.015088,20.311,44.2524,-5.178,0.81,,
11/6/00,1.021042,20.23,48.5465,-5.5558,2.17,,
11/3/00,1.05974,20.013,51.2109,-5.9465,3.94,,
11/2/00,1.062717,19.619,41.5121,-6.3215,1.96,,
11/1/00,0.97639,19.423,30.3818,-6.6475,0,,
10/31/00,0.931738,19.423,31.3733,-6.9389,-1.94,,
10/30/00,0.919831,19.617,27.0169,-7.2175,-3.19,,
10/27/00,0.884109,19.936,25.3239,-7.4699,-1.38,,
10/26/00,0.881132,20.074,24.9479,-7.7017,-1.5,,
10/25/00,0.881132,20.224,25.4281,-7.9145,-1.06,,
10/24/00,0.898993,20.33,28.6658,-8.1091,-0.93,,
10/23/00,0.970436,20.423,26.4954,-8.2804,-2.35,,
10/20/00,0.928761,20.658,20.1999,-8.3886,-3.63,,
10/19/00,0.90197,21.021,20.3294,-8.4276,-4.34,,
10/18/00,0.958529,21.455,20.6633,-8.4142,-2.93,,
10/17/00,0.958529,21.748,23.4481,-8.3467,-3.25,,
10/16/00,1.024019,22.073,24.2589,-8.2218,-4.38,,
10/13/00,1.05081,22.511,15.5239,-7.9889,-7.94,,
10/12/00,0.952576,23.305,15.571,-7.6172,-29,,
10/11/00,0.934715,26.205,14.835,-7.1368,-31.63,,
10/10/00,0.994251,29.368,15.8146,-6.5491,-31.69,,
10/9/00,1.035926,32.537,16.4669,-5.8703,-30.13,,
10/6/00,1.056764,35.55,16.5098,-5.0886,-27.62,,
10/5/00,1.05081,38.312,16.9703,-4.2038,-35,,
10/4/00,1.12523,41.812,13.9571,-3.2455,-37.04,,
10/3/00,1.062717,45.516,15.0771,-2.2445,-34.81,,
10/2/00,1.154998,48.997,15.8569,-1.2999,-28.56,,
9/29/00,1.226442,51.853,16.5159,-0.4668,-29.56,,
9/28/00,2.54814,54.809,34.8892,0.1585,-9.25,,
9/27/00,2.330834,55.734,39.4527,0.4363,-5,,
9/26/00,2.449906,56.234,42.6638,0.6747,-4.03,,
9/25/00,2.54814,56.637,41.1154,0.8941,-5.94,,
9/22/00,2.485628,57.231,34.1409,1.1069,-11.32,,
9/21/00,2.699957,58.363,53.1627,1.2803,-0.63,,
9/20/00,2.907585,58.426,56.2994,1.3185,-1.97,,
9/19/00,2.85475,58.623,57.4391,1.3506,-2.91,,
9/18/00,2.888981,58.914,43.9162,1.3985,-6.06,,
9/15/00,2.630743,59.52,52.2106,1.481,-1.22,,
9/14/00,2.70814,59.642,55.2537,1.5025,-0.44,,
9/13/00,2.762469,59.686,49.3123,1.4937,-1.13,,
9/12/00,2.750562,59.799,51.311,1.4636,0.09,,
9/11/00,2.783308,59.79,55.984,1.3613,2.19,,
9/8/00,2.804145,59.571,68.1485,1.1726,6.96,,
9/7/00,2.952985,58.875,61.7955,0.9013,7.66,,
9/6/00,2.783308,58.109,73.703,0.6,10.75,,
9/5/00,2.973822,57.034,81.7704,0.2155,12.41,,
9/1/00,3.021451,55.793,79.6567,-0.2099,9.93,,
8/31/00,2.902379,54.8,75.1646,-0.6318,10.59,,
8/30/00,2.833913,53.741,75.3566,-1.0478,12.12,,
8/29/00,2.819029,52.529,73.043,-1.4816,10.63,,
8/28/00,2.765447,51.466,71.6978,-1.9104,9.66,,
8/25/00,2.70591,50.5,70.0991,-2.3294,9.66,,
8/24/00,2.672418,49.534,65.8649,-2.7207,6.67,,
8/23/00,2.586839,48.867,56.0762,-3.0626,3.34,,
8/22/00,2.461813,48.533,52.8841,-3.3535,2.69,,
8/21/00,2.405253,48.264,51.4476,-3.6314,2.37,,
8/18/00,2.38144,48.027,56.0188,-3.8988,1.91,,
8/17/00,2.449906,47.836,44.165,-4.15,2.82,,
8/16/00,2.309996,47.554,36.4586,-4.3398,-2.12,,
8/15/00,2.22367,47.766,37.611,-4.5072,-3.06,,
8/14/00,2.24153,48.072,38.6206,-4.6787,-1.57,,
