,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
3963,10/5/2015,103.02044,92.13622602,115.1666621,103.02044,103.02044,1.215848748,1.215848748,1.215848748,-0.026052294,-0.026052294,-0.026052294,1.241901042,1.241901042,1.241901042,0,0,0,104.2362887
3964,10/6/2015,103.0908828,92.7109187,115.6348652,103.0908828,103.0908828,1.189926626,1.189926626,1.189926626,-0.007096873,-0.007096873,-0.007096873,1.197023499,1.197023499,1.197023499,0,0,0,104.2808094
3965,10/7/2015,103.1613256,92.7894615,116.4891096,103.1613256,103.1613256,1.146173266,1.146173266,1.146173266,-0.015174207,-0.015174207,-0.015174207,1.161347474,1.161347474,1.161347474,0,0,0,104.3074989
3966,10/8/2015,103.2317685,92.32181329,117.350823,103.2317685,103.2317685,1.086118279,1.086118279,1.086118279,-0.049494,-0.049494,-0.049494,1.135612279,1.135612279,1.135612279,0,0,0,104.3178868
3967,10/9/2015,103.3022113,91.89785197,115.764154,103.3022113,103.3022113,1.000095584,1.000095584,1.000095584,-0.120237969,-0.120237969,-0.120237969,1.120333553,1.120333553,1.120333553,0,0,0,104.3023069
3968,10/12/2015,103.5135398,92.95034855,116.0153489,103.5135398,103.5135398,1.112605254,1.112605254,1.112605254,-0.026052294,-0.026052294,-0.026052294,1.138657548,1.138657548,1.138657548,0,0,0,104.6261451
3969,10/13/2015,103.5839827,92.34391355,116.7949442,103.5839827,103.5839827,1.158217911,1.158217911,1.158217911,-0.007096873,-0.007096873,-0.007096873,1.165314784,1.165314784,1.165314784,0,0,0,104.7422006
3970,10/14/2015,103.6544255,92.77987757,116.2875422,103.6544255,103.6544255,1.185997283,1.185997283,1.185997283,-0.015174207,-0.015174207,-0.015174207,1.20117149,1.20117149,1.20117149,0,0,0,104.8404228
3971,10/15/2015,103.7248684,92.67868879,116.2995,103.7248684,103.7248684,1.19571415,1.19571415,1.19571415,-0.049494,-0.049494,-0.049494,1.24520815,1.24520815,1.24520815,0,0,0,104.9205825
3972,10/16/2015,103.7953112,92.57041152,116.8420491,103.7953112,103.7953112,1.175943548,1.175943548,1.175943548,-0.120237969,-0.120237969,-0.120237969,1.296181517,1.296181517,1.296181517,0,0,0,104.9712547
3973,10/19/2015,104.0066397,93.09323059,116.9303039,104.0066397,104.0066397,1.449488999,1.449488999,1.449488999,-0.026052294,-0.026052294,-0.026052294,1.475541292,1.475541292,1.475541292,0,0,0,105.4561287
3974,10/20/2015,104.0770826,94.64560824,117.080462,104.0770826,104.0770826,1.531318944,1.531318944,1.531318944,-0.007096873,-0.007096873,-0.007096873,1.538415817,1.538415817,1.538415817,0,0,0,105.6084015
3975,10/21/2015,104.1475254,93.45474735,117.9177124,104.1475254,104.1475254,1.584608934,1.584608934,1.584608934,-0.015174207,-0.015174207,-0.015174207,1.599783141,1.599783141,1.599783141,0,0,0,105.7321343
3976,10/22/2015,104.2179682,94.23014564,118.2050711,104.2179682,104.2179682,1.608299114,1.608299114,1.608299114,-0.049494,-0.049494,-0.049494,1.657793115,1.657793115,1.657793115,0,0,0,105.8262673
3977,10/23/2015,104.2884111,94.36936891,117.9576658,104.2884111,104.2884111,1.590409059,1.590409059,1.590409059,-0.120237969,-0.120237969,-0.120237969,1.710647027,1.710647027,1.710647027,0,0,0,105.8788201
3978,10/26/2015,104.4997396,94.96350504,118.234706,104.4997396,104.4997396,1.79593928,1.79593928,1.79593928,-0.026052294,-0.026052294,-0.026052294,1.821991573,1.821991573,1.821991573,0,0,0,106.2956789
3979,10/27/2015,104.5701824,93.72384237,118.2442481,104.5701824,104.5701824,1.83169749,1.83169749,1.83169749,-0.007096873,-0.007096873,-0.007096873,1.838794362,1.838794362,1.838794362,0,0,0,106.4018799
3980,10/28/2015,104.6406253,94.30332653,118.567541,104.6406253,104.6406253,1.828530041,1.828530041,1.828530041,-0.015174207,-0.015174207,-0.015174207,1.843704248,1.843704248,1.843704248,0,0,0,106.4691553
3981,10/29/2015,104.7110681,94.13891722,118.6155605,104.7110681,104.7110681,1.78657295,1.78657295,1.78657295,-0.049494,-0.049494,-0.049494,1.836066951,1.836066951,1.836066951,0,0,0,106.4976411
3982,10/30/2015,104.7815109,95.31320782,118.0164064,104.7815109,104.7815109,1.695275213,1.695275213,1.695275213,-0.120237969,-0.120237969,-0.120237969,1.815513182,1.815513182,1.815513182,0,0,0,106.4767862
3983,11/2/2015,104.9928395,95.30932153,119.3501369,104.9928395,104.9928395,1.651019567,1.651019567,1.651019567,-0.026052294,-0.026052294,-0.026052294,1.677071861,1.677071861,1.677071861,0,0,0,106.643859
3984,11/3/2015,105.0632823,94.7131844,119.3357688,105.0632823,105.0632823,1.599917684,1.599917684,1.599917684,-0.007096873,-0.007096873,-0.007096873,1.607014557,1.607014557,1.607014557,0,0,0,106.6632
3985,11/4/2015,105.1337251,95.12346626,118.4214913,105.1337251,105.1337251,1.511342002,1.511342002,1.511342002,-0.015174207,-0.015174207,-0.015174207,1.526516209,1.526516209,1.526516209,0,0,0,106.6450671
3986,11/5/2015,105.204168,94.19902976,118.7681065,105.204168,105.204168,1.387344998,1.387344998,1.387344998,-0.049494,-0.049494,-0.049494,1.436838998,1.436838998,1.436838998,0,0,0,106.591513
3987,11/6/2015,105.2746108,95.08926012,118.4558208,105.2746108,105.2746108,1.219197824,1.219197824,1.219197824,-0.120237969,-0.120237969,-0.120237969,1.339435793,1.339435793,1.339435793,0,0,0,106.4938086
3988,11/9/2015,105.4859393,94.97002594,118.6872509,105.4859393,105.4859393,0.991353347,0.991353347,0.991353347,-0.026052294,-0.026052294,-0.026052294,1.017405641,1.017405641,1.017405641,0,0,0,106.4772927
3989,11/10/2015,105.5563822,94.13576275,118.1768946,105.5563822,105.5563822,0.898890385,0.898890385,0.898890385,-0.007096873,-0.007096873,-0.007096873,0.905987257,0.905987257,0.905987257,0,0,0,106.4552726
3990,11/11/2015,105.626825,93.98168587,118.3365736,105.626825,105.626825,0.780300596,0.780300596,0.780300596,-0.015174207,-0.015174207,-0.015174207,0.795474804,0.795474804,0.795474804,0,0,0,106.4071256
3991,11/12/2015,105.6972679,94.81972257,117.4665557,105.6972679,105.6972679,0.638047188,0.638047188,0.638047188,-0.049494,-0.049494,-0.049494,0.687541188,0.687541188,0.687541188,0,0,0,106.335315
3992,11/13/2015,105.7677107,93.62446367,118.1169776,105.7677107,105.7677107,0.463495859,0.463495859,0.463495859,-0.120237969,-0.120237969,-0.120237969,0.583733828,0.583733828,0.583733828,0,0,0,106.2312066
3993,11/16/2015,105.9790392,94.80877373,119.3695965,105.9790392,105.9790392,0.283783127,0.283783127,0.283783127,-0.026052294,-0.026052294,-0.026052294,0.309835421,0.309835421,0.309835421,0,0,0,106.2628223
3994,11/17/2015,106.0494821,95.09391514,116.880335,106.0494821,106.0494821,0.22707384,0.22707384,0.22707384,-0.007096873,-0.007096873,-0.007096873,0.234170712,0.234170712,0.234170712,0,0,0,106.2765559
3995,11/18/2015,106.1199249,93.97119304,117.1297688,106.1199249,106.1199249,0.152065396,0.152065396,0.152065396,-0.015174207,-0.015174207,-0.015174207,0.167239603,0.167239603,0.167239603,0,0,0,106.2719903
3996,11/19/2015,106.1903677,94.35903478,117.6608382,106.1903677,106.1903677,0.059680035,0.059680035,0.059680035,-0.049494,-0.049494,-0.049494,0.109174035,0.109174035,0.109174035,0,0,0,106.2500478
3997,11/20/2015,106.2608106,94.59769471,117.8045531,106.2608106,106.2608106,-0.060415681,-0.060415681,-0.060415681,-0.120237969,-0.120237969,-0.120237969,0.059822288,0.059822288,0.059822288,0,0,0,106.2003949
3998,11/23/2015,106.4721391,94.43836335,118.2221016,106.4721391,106.4721391,-0.067575739,-0.067575739,-0.067575739,-0.026052294,-0.026052294,-0.026052294,-0.041523445,-0.041523445,-0.041523445,0,0,0,106.4045634
3999,11/24/2015,106.5425819,95.03379829,118.1788431,106.5425819,106.5425819,-0.069906285,-0.069906285,-0.069906285,-0.007096873,-0.007096873,-0.007096873,-0.062809413,-0.062809413,-0.062809413,0,0,0,106.4726757
4000,11/25/2015,106.6130248,94.69486267,119.6714727,106.6130248,106.6130248,-0.095067203,-0.095067203,-0.095067203,-0.015174207,-0.015174207,-0.015174207,-0.079892995,-0.079892995,-0.079892995,0,0,0,106.5179576
4001,11/27/2015,106.7539105,95.01325263,118.7476369,106.7539105,106.7539105,-0.227613379,-0.227613379,-0.227613379,-0.120237969,-0.120237969,-0.120237969,-0.10737541,-0.10737541,-0.10737541,0,0,0,106.5262971
4002,11/30/2015,106.965239,94.53088709,119.4937215,106.965239,106.965239,-0.181663124,-0.181663124,-0.181663124,-0.026052294,-0.026052294,-0.026052294,-0.155610831,-0.155610831,-0.155610831,0,0,0,106.7835758
4003,12/1/2015,107.0356818,95.36423509,118.6946581,107.0356818,107.0356818,-0.186866292,-0.186866292,-0.186866292,-0.007096873,-0.007096873,-0.007096873,-0.17976942,-0.17976942,-0.17976942,0,0,0,106.8488155
4004,12/2/2015,107.1061247,94.16924387,118.3744755,107.1061247,107.1061247,-0.225469481,-0.225469481,-0.225469481,-0.015174207,-0.015174207,-0.015174207,-0.210295274,-0.210295274,-0.210295274,0,0,0,106.8806552
4005,12/3/2015,107.1765675,95.36439852,118.9046662,107.1765675,107.1765675,-0.297844675,-0.297844675,-0.297844675,-0.049494,-0.049494,-0.049494,-0.248350674,-0.248350674,-0.248350674,0,0,0,106.8787228
4006,12/4/2015,107.2470103,94.71242026,118.9473571,107.2470103,107.2470103,-0.415130237,-0.415130237,-0.415130237,-0.120237969,-0.120237969,-0.120237969,-0.294892268,-0.294892268,-0.294892268,0,0,0,106.8318801
4007,12/7/2015,107.4583389,95.54172103,118.7125242,107.4583389,107.4583389,-0.517430557,-0.517430557,-0.517430557,-0.026052294,-0.026052294,-0.026052294,-0.491378263,-0.491378263,-0.491378263,0,0,0,106.9409083
4008,12/8/2015,107.5287817,94.90610998,119.3329955,107.5287817,107.5287817,-0.583584357,-0.583584357,-0.583584357,-0.007096873,-0.007096873,-0.007096873,-0.576487484,-0.576487484,-0.576487484,0,0,0,106.9451973
4009,12/9/2015,107.5992245,94.99375676,119.1206195,107.5992245,107.5992245,-0.686225813,-0.686225813,-0.686225813,-0.015174207,-0.015174207,-0.015174207,-0.671051605,-0.671051605,-0.671051605,0,0,0,106.9129987
4010,12/10/2015,107.6696674,94.79709386,118.7096185,107.6696674,107.6696674,-0.823952974,-0.823952974,-0.823952974,-0.049494,-0.049494,-0.049494,-0.774458974,-0.774458974,-0.774458974,0,0,0,106.8457144
4011,12/11/2015,107.7401102,95.60777743,118.05225,107.7401102,107.7401102,-1.006089063,-1.006089063,-1.006089063,-0.120237969,-0.120237969,-0.120237969,-0.885851094,-0.885851094,-0.885851094,0,0,0,106.7340211
4012,12/14/2015,107.9514387,94.6000397,118.7964349,107.9514387,107.9514387,-1.282244066,-1.282244066,-1.282244066,-0.026052294,-0.026052294,-0.026052294,-1.256191772,-1.256191772,-1.256191772,0,0,0,106.6691947
4013,12/15/2015,108.0218816,94.52528234,119.4449472,108.0218816,108.0218816,-1.394057252,-1.394057252,-1.394057252,-0.007096873,-0.007096873,-0.007096873,-1.386960379,-1.386960379,-1.386960379,0,0,0,106.6278243
4014,12/16/2015,108.0923244,95.27573222,118.8533881,108.0923244,108.0923244,-1.5339266,-1.5339266,-1.5339266,-0.015174207,-0.015174207,-0.015174207,-1.518752393,-1.518752393,-1.518752393,0,0,0,106.5583978
4015,12/17/2015,108.1627672,94.42381347,118.5331959,108.1627672,108.1627672,-1.699408124,-1.699408124,-1.699408124,-0.049494,-0.049494,-0.049494,-1.649914124,-1.649914124,-1.649914124,0,0,0,106.4633591
4016,12/18/2015,108.2332101,94.66105061,119.3311476,108.2332101,108.2332101,-1.89904585,-1.89904585,-1.89904585,-0.120237969,-0.120237969,-0.120237969,-1.778807881,-1.778807881,-1.778807881,0,0,0,106.3341642
4017,12/21/2015,108.4445386,94.93572029,118.6969949,108.4445386,108.4445386,-2.162725686,-2.162725686,-2.162725686,-0.026052294,-0.026052294,-0.026052294,-2.136673392,-2.136673392,-2.136673392,0,0,0,106.2818129
4018,12/22/2015,108.5149814,95.3299406,118.1995175,108.5149814,108.5149814,-2.249058753,-2.249058753,-2.249058753,-0.007096873,-0.007096873,-0.007096873,-2.24196188,-2.24196188,-2.24196188,0,0,0,106.2659227
4019,12/23/2015,108.5854243,94.53165037,117.9926789,108.5854243,108.5854243,-2.353687547,-2.353687547,-2.353687547,-0.015174207,-0.015174207,-0.015174207,-2.33851334,-2.33851334,-2.33851334,0,0,0,106.2317367
4020,12/24/2015,108.6558671,94.5767645,119.3431621,108.6558671,108.6558671,-2.475114396,-2.475114396,-2.475114396,-0.049494,-0.049494,-0.049494,-2.425620396,-2.425620396,-2.425620396,0,0,0,106.1807527
4021,12/28/2015,108.9376385,95.19486093,119.3845708,108.9376385,108.9376385,-2.700415794,-2.700415794,-2.700415794,-0.026052294,-0.026052294,-0.026052294,-2.6743635,-2.6743635,-2.6743635,0,0,0,106.2372227
4022,12/29/2015,109.0080813,94.23045935,118.1437541,109.0080813,109.0080813,-2.71966944,-2.71966944,-2.71966944,-0.007096873,-0.007096873,-0.007096873,-2.712572568,-2.712572568,-2.712572568,0,0,0,106.2884119
4023,12/30/2015,109.0785242,94.13681124,117.6192196,109.0785242,109.0785242,-2.757592872,-2.757592872,-2.757592872,-0.015174207,-0.015174207,-0.015174207,-2.742418665,-2.742418665,-2.742418665,0,0,0,106.3209313
4024,12/31/2015,109.148967,93.38143786,118.1364583,109.148967,109.148967,-2.814378599,-2.814378599,-2.814378599,-0.049494,-0.049494,-0.049494,-2.764884599,-2.764884599,-2.764884599,0,0,0,106.3345884
4025,1/4/2016,109.4307384,94.50810167,118.4573934,109.4307384,109.4307384,-2.831577739,-2.831577739,-2.831577739,-0.026052294,-0.026052294,-0.026052294,-2.805525445,-2.805525445,-2.805525445,0,0,0,106.5991606
4026,1/5/2016,109.5011812,94.43488045,118.3711192,109.5011812,109.5011812,-2.817287332,-2.817287332,-2.817287332,-0.007096873,-0.007096873,-0.007096873,-2.810190459,-2.810190459,-2.810190459,0,0,0,106.6838939
4027,1/6/2016,109.571624,95.3368396,118.7831652,109.571624,109.571624,-2.830578704,-2.830578704,-2.830578704,-0.015174207,-0.015174207,-0.015174207,-2.815404497,-2.815404497,-2.815404497,0,0,0,106.7410453
4028,1/7/2016,109.6420669,94.70965233,119.4752558,109.6420669,109.6420669,-2.871923706,-2.871923706,-2.871923706,-0.049494,-0.049494,-0.049494,-2.822429706,-2.822429706,-2.822429706,0,0,0,106.7701432
4029,1/8/2016,109.7125097,95.14767725,118.2644154,109.7125097,109.7125097,-2.952636097,-2.952636097,-2.952636097,-0.120237969,-0.120237969,-0.120237969,-2.832398129,-2.832398129,-2.832398129,0,0,0,106.7598736
4030,1/11/2016,109.9238382,94.91050032,118.9622416,109.9238382,109.9238382,-2.914651677,-2.914651677,-2.914651677,-0.026052294,-0.026052294,-0.026052294,-2.888599383,-2.888599383,-2.888599383,0,0,0,107.0091866
4031,1/12/2016,109.9942811,95.32434781,119.2205423,109.9942811,109.9942811,-2.924986174,-2.924986174,-2.924986174,-0.007096873,-0.007096873,-0.007096873,-2.917889302,-2.917889302,-2.917889302,0,0,0,107.0692949
4032,1/13/2016,110.0647239,95.60637545,119.2290973,110.0647239,110.0647239,-2.967916236,-2.967916236,-2.967916236,-0.015174207,-0.015174207,-0.015174207,-2.952742028,-2.952742028,-2.952742028,0,0,0,107.0968077
4033,1/14/2016,110.1351668,95.07581299,118.8544787,110.1351668,110.1351668,-3.042436067,-3.042436067,-3.042436067,-0.049494,-0.049494,-0.049494,-2.992942067,-2.992942067,-2.992942067,0,0,0,107.0927307
4034,1/15/2016,110.2056096,95.29563325,118.8825305,110.2056096,110.2056096,-3.15825519,-3.15825519,-3.15825519,-0.120237969,-0.120237969,-0.120237969,-3.038017221,-3.038017221,-3.038017221,0,0,0,107.0473544
4035,1/19/2016,110.487381,95.09101559,119.121209,110.487381,110.487381,-3.256540879,-3.256540879,-3.256540879,-0.007096873,-0.007096873,-0.007096873,-3.249444007,-3.249444007,-3.249444007,0,0,0,107.2308401
4036,1/20/2016,110.5578238,94.29028909,118.8922463,110.5578238,110.5578238,-3.319148996,-3.319148996,-3.319148996,-0.015174207,-0.015174207,-0.015174207,-3.303974789,-3.303974789,-3.303974789,0,0,0,107.2386748
4037,1/21/2016,110.6282666,95.57402859,120.2986934,110.6282666,110.6282666,-3.405732103,-3.405732103,-3.405732103,-0.049494,-0.049494,-0.049494,-3.356238103,-3.356238103,-3.356238103,0,0,0,107.2225345
4038,1/22/2016,110.6987095,95.47048567,118.0434863,110.6987095,110.6987095,-3.524868222,-3.524868222,-3.524868222,-0.120237969,-0.120237969,-0.120237969,-3.404630253,-3.404630253,-3.404630253,0,0,0,107.1738413
4039,1/25/2016,110.910038,95.93847118,119.8912987,110.910038,110.910038,-3.536773696,-3.536773696,-3.536773696,-0.026052294,-0.026052294,-0.026052294,-3.510721402,-3.510721402,-3.510721402,0,0,0,107.3732643
4040,1/26/2016,110.9804808,95.85154421,119.5229602,110.9804808,110.9804808,-3.535243558,-3.535243558,-3.535243558,-0.007096873,-0.007096873,-0.007096873,-3.528146685,-3.528146685,-3.528146685,0,0,0,107.4452373
4041,1/27/2016,111.0509237,94.80022422,119.6688001,111.0509237,111.0509237,-3.549659713,-3.549659713,-3.549659713,-0.015174207,-0.015174207,-0.015174207,-3.534485505,-3.534485505,-3.534485505,0,0,0,107.501264
4042,1/28/2016,111.1213665,95.47952513,118.5293495,111.1213665,111.1213665,-3.578244475,-3.578244475,-3.578244475,-0.049494,-0.049494,-0.049494,-3.528750474,-3.528750474,-3.528750474,0,0,0,107.543122
4043,1/29/2016,111.1918093,96.93863902,119.4146542,111.1918093,111.1918093,-3.630425376,-3.630425376,-3.630425376,-0.120237969,-0.120237969,-0.120237969,-3.510187408,-3.510187408,-3.510187408,0,0,0,107.561384
4044,2/1/2016,111.4031379,97.21080317,119.9360433,111.4031379,111.4031379,-3.399990155,-3.399990155,-3.399990155,-0.026052294,-0.026052294,-0.026052294,-3.373937861,-3.373937861,-3.373937861,0,0,0,108.0031477
4045,2/2/2016,111.4735807,95.85070634,120.6332836,111.4735807,111.4735807,-3.308967533,-3.308967533,-3.308967533,-0.007096873,-0.007096873,-0.007096873,-3.30187066,-3.30187066,-3.30187066,0,0,0,108.1646132
4046,2/3/2016,111.5440235,95.9840154,119.5169055,111.5440235,111.5440235,-3.232460152,-3.232460152,-3.232460152,-0.015174207,-0.015174207,-0.015174207,-3.217285945,-3.217285945,-3.217285945,0,0,0,108.3115634
4047,2/4/2016,111.6144664,95.75976899,120.5324486,111.6144664,111.6144664,-3.170568665,-3.170568665,-3.170568665,-0.049494,-0.049494,-0.049494,-3.121074665,-3.121074665,-3.121074665,0,0,0,108.4438977
4048,2/5/2016,111.6849092,96.56589331,121.7051777,111.6849092,111.6849092,-3.134611059,-3.134611059,-3.134611059,-0.120237969,-0.120237969,-0.120237969,-3.01437309,-3.01437309,-3.01437309,0,0,0,108.5502982
4049,2/8/2016,111.8962377,97.70853111,121.5748219,111.8962377,111.8962377,-2.671809175,-2.671809175,-2.671809175,-0.026052294,-0.026052294,-0.026052294,-2.645756881,-2.645756881,-2.645756881,0,0,0,109.2244286
4050,2/9/2016,111.9666806,97.80989458,120.972133,111.9666806,111.9666806,-2.519390268,-2.519390268,-2.519390268,-0.007096873,-0.007096873,-0.007096873,-2.512293395,-2.512293395,-2.512293395,0,0,0,109.4472903
4051,2/10/2016,112.0371234,97.021599,121.2497714,112.0371234,112.0371234,-2.391737051,-2.391737051,-2.391737051,-0.015174207,-0.015174207,-0.015174207,-2.376562844,-2.376562844,-2.376562844,0,0,0,109.6453864
4052,2/11/2016,112.1075663,97.96061835,121.2870694,112.1075663,112.1075663,-2.28992564,-2.28992564,-2.28992564,-0.049494,-0.049494,-0.049494,-2.240431639,-2.240431639,-2.240431639,0,0,0,109.8176406
4053,2/12/2016,112.1780091,97.95904767,122.0146839,112.1780091,112.1780091,-2.225972464,-2.225972464,-2.225972464,-0.120237969,-0.120237969,-0.120237969,-2.105734495,-2.105734495,-2.105734495,0,0,0,109.9520366
4054,2/16/2016,112.4597805,98.68737745,122.5624113,112.4597805,112.4597805,-1.621516592,-1.621516592,-1.621516592,-0.007096873,-0.007096873,-0.007096873,-1.614419719,-1.614419719,-1.614419719,0,0,0,110.8382639
4055,2/17/2016,112.5302233,99.14051586,123.2371434,112.5302233,112.5302233,-1.525483027,-1.525483027,-1.525483027,-0.015174207,-0.015174207,-0.015174207,-1.51030882,-1.51030882,-1.51030882,0,0,0,111.0047403
4056,2/18/2016,112.6006661,98.93406971,123.1930118,112.6006661,112.6006661,-1.465167856,-1.465167856,-1.465167856,-0.049494,-0.049494,-0.049494,-1.415673856,-1.415673856,-1.415673856,0,0,0,111.1354983
4057,2/19/2016,112.671109,99.49412133,123.3038482,112.671109,112.671109,-1.451308201,-1.451308201,-1.451308201,-0.120237969,-0.120237969,-0.120237969,-1.331070232,-1.331070232,-1.331070232,0,0,0,111.2198008
